conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,full_text_no_hashtags,case_folded,cleaned,tokens,tokens_normalized,tokens_no_stopwords,tokens_stemmed
1859986705195147314,Fri Nov 22 15:46:02 +0000 2024,1,Rocky Gerung : Hanya #Risma bukan dari Oligarki https://t.co/wBJSFiu2oL #pilgubjatim,1859986705195147314,,,in,Surabaya,0,1,0,https://x.com/beritajatimcom/status/1859986705195147314,21287066,beritajatimcom,Rocky Gerung : Hanya  bukan dari Oligarki https://t.co/wBJSFiu2oL,rocky gerung : hanya  bukan dari oligarki https://t.co/wbjsfiu2ol,rocky gerung  hanya  bukan dari oligarki ,"['rocky', 'gerung', 'hanya', 'bukan', 'dari', 'oligarki']","['rocky', 'gerung', 'hanya', 'bukan', 'dari', 'oligarki']","['rocky', 'gerung', 'oligarki']","['rocky', 'gerung', 'oligarki']"
1859966998836605143,Fri Nov 22 14:27:43 +0000 2024,2,#TemanPemilih KPU Kota Probolinggo Menggelar Debat Publik Ketiga pada Pemilihan Wali Kota dan Wakil Wali Kota Probolinggo Tahun 2024 Kamis (21/11/2024). #kpuri #kpujatim #kpukotaprobolinggo #pilkadaserentak2024 #pilgubjatim #senengbareng #pilwalikotaprobolinggo #gaknyoblosgakjo https://t.co/aB9YZTcutx,1859966998836605143,https://pbs.twimg.com/media/Gc_uGmAaoAESR-A.jpg,,in,"Kota Probolinggo, Jawa Timur",0,0,0,https://x.com/KPUKotaProb/status/1859966998836605143,721915735279214593,KPUKotaProb,KPU Kota Probolinggo Menggelar Debat Publik Ketiga pada Pemilihan Wali Kota dan Wakil Wali Kota Probolinggo Tahun 2024 Kamis (21/11/2024).         https://t.co/aB9YZTcutx,kpu kota probolinggo menggelar debat publik ketiga pada pemilihan wali kota dan wakil wali kota probolinggo tahun 2024 kamis (21/11/2024).         https://t.co/ab9yztcutx,kpu kota probolinggo menggelar debat publik ketiga pada pemilihan wali kota dan wakil wali kota probolinggo tahun  kamis          ,"['kpu', 'kota', 'probolinggo', 'menggelar', 'debat', 'publik', 'ketiga', 'pada', 'pemilihan', 'wali', 'kota', 'dan', 'wakil', 'wali', 'kota', 'probolinggo', 'tahun', 'kamis']","['kpu', 'kota', 'probolinggo', 'menggelar', 'debat', 'publik', 'ketiga', 'pada', 'pemilihan', 'wali', 'kota', 'dan', 'wakil', 'wali', 'kota', 'probolinggo', 'tahun', 'kamis']","['kpu', 'kota', 'probolinggo', 'menggelar', 'debat', 'publik', 'ketiga', 'pemilihan', 'wali', 'kota', 'wakil', 'wali', 'kota', 'probolinggo', 'kamis']","['kpu', 'kota', 'probolinggo', 'gelar', 'debat', 'publik', 'tiga', 'pilih', 'wali', 'kota', 'wakil', 'wali', 'kota', 'probolinggo', 'kamis']"
1859927370121334948,Fri Nov 22 11:50:15 +0000 2024,0,Ada urban festival juga lho! Waktunya seru-seruan! #JatimMaju #Khofifah #JawaTimurMajuBerprestasi #EmilDardak #khofifahemil02 #PilgubJatim #DebatPilgubJatim https://t.co/uGnaXjOvIF,1859927370121334948,https://pbs.twimg.com/media/Gc_KFBpaYAA_SQM.jpg,,in,,0,0,0,https://x.com/Cokiecokieenyuu/status/1859927370121334948,1842159008016375808,Cokiecokieenyuu,Ada urban festival juga lho! Waktunya seru-seruan!        https://t.co/uGnaXjOvIF,ada urban festival juga lho! waktunya seru-seruan!        https://t.co/ugnaxjovif,ada urban festival juga lho waktunya seruseruan        ,"['ada', 'urban', 'festival', 'juga', 'lho', 'waktunya', 'seruseruan']","['ada', 'urban', 'festival', 'juga', 'lho', 'waktunya', 'seruseruan']","['urban', 'festival', 'lho', 'seruseruan']","['urban', 'festival', 'lho', 'seruseruan']"
1859927082337509586,Fri Nov 22 11:49:06 +0000 2024,0,Semanggi Suroboyo siap bikin suasana makin pecah! #KonserGokilGaspoll #JatimMaju #Khofifah #JawaTimurMajuBerprestasi #EmilDardak #khofifahemil02 #PilgubJatim #DebatPilgubJatim https://t.co/Q7jnoD9t4x,1859927082337509586,https://pbs.twimg.com/media/Gc_J0AmaIAAH_WX.jpg,,in,,0,0,0,https://x.com/KalianLain/status/1859927082337509586,1561032351194697733,KalianLain,Semanggi Suroboyo siap bikin suasana makin pecah!         https://t.co/Q7jnoD9t4x,semanggi suroboyo siap bikin suasana makin pecah!         https://t.co/q7jnod9t4x,semanggi suroboyo siap bikin suasana makin pecah         ,"['semanggi', 'suroboyo', 'siap', 'bikin', 'suasana', 'makin', 'pecah']","['semanggi', 'suroboyo', 'siap', 'bikin', 'suasana', 'makin', 'pecah']","['semanggi', 'suroboyo', 'bikin', 'suasana', 'pecah']","['semanggi', 'suroboyo', 'bikin', 'suasana', 'pecah']"
1859926866838335984,Fri Nov 22 11:48:15 +0000 2024,0,Jumat 22 Nov 2024. Tulis di kalender jangan sampai ketinggalan! #KonserGaspoll #JatimMaju #Khofifah #JawaTimurMajuBerprestasi #EmilDardak #khofifahemil02 #PilgubJatim #DebatPilgubJatim https://t.co/AALW5euL0Q,1859926866838335984,https://pbs.twimg.com/media/Gc_Jn4JbsAAkrCz.jpg,,in,,0,0,0,https://x.com/golonganpemuda/status/1859926866838335984,1834546620542615552,golonganpemuda,Jumat 22 Nov 2024. Tulis di kalender jangan sampai ketinggalan!         https://t.co/AALW5euL0Q,jumat 22 nov 2024. tulis di kalender jangan sampai ketinggalan!         https://t.co/aalw5eul0q,jumat  nov  tulis di kalender jangan sampai ketinggalan         ,"['jumat', 'nov', 'tulis', 'di', 'kalender', 'jangan', 'sampai', 'ketinggalan']","['jumat', 'nov', 'tulis', 'di', 'kalender', 'jangan', 'sampai', 'ketinggalan']","['jumat', 'nov', 'tulis', 'kalender', 'ketinggalan']","['jumat', 'nov', 'tulis', 'kalender', 'tinggal']"
1859926251844288654,Fri Nov 22 11:45:48 +0000 2024,0,Gak sabar nge-Gas bareng di DBL Arena! #KonserGokilGaspoll #JatimMaju #Khofifah #JawaTimurMajuBerprestasi #EmilDardak #khofifahemil02 #PilgubJatim #DebatPilgubJatim https://t.co/4eCTaGwZn4,1859926251844288654,https://pbs.twimg.com/media/Gc_JEFkagAAr3fY.jpg,,in,,0,0,0,https://x.com/Meimeirasyaptr/status/1859926251844288654,1833666667504877568,Meimeirasyaptr,Gak sabar nge-Gas bareng di DBL Arena!         https://t.co/4eCTaGwZn4,gak sabar nge-gas bareng di dbl arena!         https://t.co/4ectagwzn4,gak sabar ngegas bareng di dbl arena         ,"['gak', 'sabar', 'ngegas', 'bareng', 'di', 'dbl', 'arena']","['tidak', 'sabar', 'ngegas', 'bareng', 'di', 'dbl', 'arena']","['sabar', 'ngegas', 'bareng', 'dbl', 'arena']","['sabar', 'ngegas', 'bareng', 'dbl', 'arena']"
1859859435373592850,Fri Nov 22 07:20:18 +0000 2024,0,Sebagai respons terhadap insiden tersebut Heraldha menegaskan pentingnya menjaga suasana kampanye yang damai dan kondusif. Ia mengimbau masyarakat bersikap positif dalam proses demokrasi ini. #JatimMaju #Khofifah #EmilDardak #khofifahemil02 #PilgubJatim #DebatPilgubJatim https://t.co/k9gSec2UfR,1859859435373592850,https://pbs.twimg.com/media/Gc-LP7JaAAE8gy_.jpg,,in,,0,0,0,https://x.com/vhaniiaa_/status/1859859435373592850,2759034869,vhaniiaa_,Sebagai respons terhadap insiden tersebut Heraldha menegaskan pentingnya menjaga suasana kampanye yang damai dan kondusif. Ia mengimbau masyarakat bersikap positif dalam proses demokrasi ini.       https://t.co/k9gSec2UfR,sebagai respons terhadap insiden tersebut heraldha menegaskan pentingnya menjaga suasana kampanye yang damai dan kondusif. ia mengimbau masyarakat bersikap positif dalam proses demokrasi ini.       https://t.co/k9gsec2ufr,sebagai respons terhadap insiden tersebut heraldha menegaskan pentingnya menjaga suasana kampanye yang damai dan kondusif ia mengimbau masyarakat bersikap positif dalam proses demokrasi ini       ,"['sebagai', 'respons', 'terhadap', 'insiden', 'tersebut', 'heraldha', 'menegaskan', 'pentingnya', 'menjaga', 'suasana', 'kampanye', 'yang', 'damai', 'dan', 'kondusif', 'ia', 'mengimbau', 'masyarakat', 'bersikap', 'positif', 'dalam', 'proses', 'demokrasi', 'ini']","['sebagai', 'respons', 'terhadap', 'insiden', 'tersebut', 'heraldha', 'menegaskan', 'pentingnya', 'menjaga', 'suasana', 'kampanye', 'yang', 'damai', 'dan', 'kondusif', 'ia', 'mengimbau', 'masyarakat', 'bersikap', 'positif', 'dalam', 'proses', 'demokrasi', 'ini']","['respons', 'insiden', 'heraldha', 'menjaga', 'suasana', 'kampanye', 'damai', 'kondusif', 'mengimbau', 'masyarakat', 'bersikap', 'positif', 'proses', 'demokrasi']","['respons', 'insiden', 'heraldha', 'jaga', 'suasana', 'kampanye', 'damai', 'kondusif', 'imbau', 'masyarakat', 'sikap', 'positif', 'proses', 'demokrasi']"
1859858247467008165,Fri Nov 22 07:15:35 +0000 2024,0,Jubir muda pasangan calon di Pilgub Jatim nomor urut 2 Khofifah Indar Parawansa-Emil Elestianto Dardak Heraldha Savira menanggapi laporan aksi vandalisme yang terjadi pada atribut kampanye mereka #JatimMaju #Khofifah #EmilDardak #khofifahemil02 #PilgubJatim #DebatPilgubJatim https://t.co/tAIQvsL3Q6,1859858247467008165,https://pbs.twimg.com/media/Gc-LOEcaAAYnOBk.jpg,,in,indonesia ,0,0,0,https://x.com/mznvkkojgytkv/status/1859858247467008165,788657900335923200,mznvkkojgytkv,Jubir muda pasangan calon di Pilgub Jatim nomor urut 2 Khofifah Indar Parawansa-Emil Elestianto Dardak Heraldha Savira menanggapi laporan aksi vandalisme yang terjadi pada atribut kampanye mereka       https://t.co/tAIQvsL3Q6,jubir muda pasangan calon di pilgub jatim nomor urut 2 khofifah indar parawansa-emil elestianto dardak heraldha savira menanggapi laporan aksi vandalisme yang terjadi pada atribut kampanye mereka       https://t.co/taiqvsl3q6,jubir muda pasangan calon di pilgub jatim nomor urut  khofifah indar parawansaemil elestianto dardak heraldha savira menanggapi laporan aksi vandalisme yang terjadi pada atribut kampanye mereka       ,"['jubir', 'muda', 'pasangan', 'calon', 'di', 'pilgub', 'jatim', 'nomor', 'urut', 'khofifah', 'indar', 'parawansaemil', 'elestianto', 'dardak', 'heraldha', 'savira', 'menanggapi', 'laporan', 'aksi', 'vandalisme', 'yang', 'terjadi', 'pada', 'atribut', 'kampanye', 'mereka']","['juru', 'bicara', 'muda', 'pasangan', 'calon', 'di', 'pilgub', 'jatim', 'nomor', 'urut', 'khofifah', 'indar', 'parawansaemil', 'elestianto', 'dardak', 'heraldha', 'savira', 'menanggapi', 'laporan', 'aksi', 'vandalisme', 'yang', 'terjadi', 'pada', 'atribut', 'kampanye', 'mereka']","['juru', 'bicara', 'muda', 'pasangan', 'calon', 'pilgub', 'jatim', 'nomor', 'urut', 'khofifah', 'indar', 'parawansaemil', 'elestianto', 'dardak', 'heraldha', 'savira', 'menanggapi', 'laporan', 'aksi', 'vandalisme', 'atribut', 'kampanye']","['juru', 'bicara', 'muda', 'pasang', 'calon', 'pilgub', 'jatim', 'nomor', 'urut', 'khofifah', 'indar', 'parawansaemil', 'elestianto', 'dardak', 'heraldha', 'savira', 'tanggap', 'lapor', 'aksi', 'vandalisme', 'atribut', 'kampanye']"
1859858078310777046,Fri Nov 22 07:14:55 +0000 2024,0,Jubir muda pasangan calon di Pilgub Jatim nomor urut 2 Khofifah Indar Parawansa-Emil Elestianto Dardak Heraldha Savira menanggapi laporan aksi vandalisme yang terjadi pada atribut kampanye mereka. #JatimMaju #Khofifah #EmilDardak #khofifahemil02 #PilgubJatim #DebatPilgubJatim https://t.co/6EGcio1BfI,1859858078310777046,https://pbs.twimg.com/media/Gc-LEPtaAAAC-1Q.jpg,,in,"Bekasi Timur, Indonesia",0,0,0,https://x.com/CharitaMed6498/status/1859858078310777046,1728522479813955584,CharitaMed6498,Jubir muda pasangan calon di Pilgub Jatim nomor urut 2 Khofifah Indar Parawansa-Emil Elestianto Dardak Heraldha Savira menanggapi laporan aksi vandalisme yang terjadi pada atribut kampanye mereka.       https://t.co/6EGcio1BfI,jubir muda pasangan calon di pilgub jatim nomor urut 2 khofifah indar parawansa-emil elestianto dardak heraldha savira menanggapi laporan aksi vandalisme yang terjadi pada atribut kampanye mereka.       https://t.co/6egcio1bfi,jubir muda pasangan calon di pilgub jatim nomor urut  khofifah indar parawansaemil elestianto dardak heraldha savira menanggapi laporan aksi vandalisme yang terjadi pada atribut kampanye mereka       ,"['jubir', 'muda', 'pasangan', 'calon', 'di', 'pilgub', 'jatim', 'nomor', 'urut', 'khofifah', 'indar', 'parawansaemil', 'elestianto', 'dardak', 'heraldha', 'savira', 'menanggapi', 'laporan', 'aksi', 'vandalisme', 'yang', 'terjadi', 'pada', 'atribut', 'kampanye', 'mereka']","['juru', 'bicara', 'muda', 'pasangan', 'calon', 'di', 'pilgub', 'jatim', 'nomor', 'urut', 'khofifah', 'indar', 'parawansaemil', 'elestianto', 'dardak', 'heraldha', 'savira', 'menanggapi', 'laporan', 'aksi', 'vandalisme', 'yang', 'terjadi', 'pada', 'atribut', 'kampanye', 'mereka']","['juru', 'bicara', 'muda', 'pasangan', 'calon', 'pilgub', 'jatim', 'nomor', 'urut', 'khofifah', 'indar', 'parawansaemil', 'elestianto', 'dardak', 'heraldha', 'savira', 'menanggapi', 'laporan', 'aksi', 'vandalisme', 'atribut', 'kampanye']","['juru', 'bicara', 'muda', 'pasang', 'calon', 'pilgub', 'jatim', 'nomor', 'urut', 'khofifah', 'indar', 'parawansaemil', 'elestianto', 'dardak', 'heraldha', 'savira', 'tanggap', 'lapor', 'aksi', 'vandalisme', 'atribut', 'kampanye']"
1859854535478607980,Fri Nov 22 07:00:50 +0000 2024,0,Jubir muda pasangan calon di Pilgub Jatim nomor urut 2 Khofifah Indar Parawansa-Emil Elestianto Dardak Heraldha Savira menanggapi laporan aksi vandalisme yang terjadi pada atribut kampanye mereka. #JatimMaju #Khofifah #EmilDardak #khofifahemil02 #PilgubJatim #DebatPilgubJatim https://t.co/Woqib47orQ,1859854535478607980,https://pbs.twimg.com/media/Gc-H2A9bgAATLkm.jpg,,in,indonesia,0,0,0,https://x.com/dewiwatiines/status/1859854535478607980,765798371357523970,dewiwatiines,Jubir muda pasangan calon di Pilgub Jatim nomor urut 2 Khofifah Indar Parawansa-Emil Elestianto Dardak Heraldha Savira menanggapi laporan aksi vandalisme yang terjadi pada atribut kampanye mereka.       https://t.co/Woqib47orQ,jubir muda pasangan calon di pilgub jatim nomor urut 2 khofifah indar parawansa-emil elestianto dardak heraldha savira menanggapi laporan aksi vandalisme yang terjadi pada atribut kampanye mereka.       https://t.co/woqib47orq,jubir muda pasangan calon di pilgub jatim nomor urut  khofifah indar parawansaemil elestianto dardak heraldha savira menanggapi laporan aksi vandalisme yang terjadi pada atribut kampanye mereka       ,"['jubir', 'muda', 'pasangan', 'calon', 'di', 'pilgub', 'jatim', 'nomor', 'urut', 'khofifah', 'indar', 'parawansaemil', 'elestianto', 'dardak', 'heraldha', 'savira', 'menanggapi', 'laporan', 'aksi', 'vandalisme', 'yang', 'terjadi', 'pada', 'atribut', 'kampanye', 'mereka']","['juru', 'bicara', 'muda', 'pasangan', 'calon', 'di', 'pilgub', 'jatim', 'nomor', 'urut', 'khofifah', 'indar', 'parawansaemil', 'elestianto', 'dardak', 'heraldha', 'savira', 'menanggapi', 'laporan', 'aksi', 'vandalisme', 'yang', 'terjadi', 'pada', 'atribut', 'kampanye', 'mereka']","['juru', 'bicara', 'muda', 'pasangan', 'calon', 'pilgub', 'jatim', 'nomor', 'urut', 'khofifah', 'indar', 'parawansaemil', 'elestianto', 'dardak', 'heraldha', 'savira', 'menanggapi', 'laporan', 'aksi', 'vandalisme', 'atribut', 'kampanye']","['juru', 'bicara', 'muda', 'pasang', 'calon', 'pilgub', 'jatim', 'nomor', 'urut', 'khofifah', 'indar', 'parawansaemil', 'elestianto', 'dardak', 'heraldha', 'savira', 'tanggap', 'lapor', 'aksi', 'vandalisme', 'atribut', 'kampanye']"
1859848282035610057,Fri Nov 22 06:35:59 +0000 2024,0,Direktur Eksekutif Poltracking Indonesia Hanta Yuda AR memprediksi paslon Khofifah-Emil akan memenangkan Pilgub Jatim 2024 dengan perolehan kisaran 66-70 persen dikutip dari YouTube Poltracking. #JatimMaju #Khofifah #EmilDardak #khofifahemil02 #PilgubJatim #DebatPilgubJatim https://t.co/ThvJpaVQ7P,1859848282035610057,https://pbs.twimg.com/media/Gc-B3ZOaAAA0ql_.jpg,,in,,0,0,0,https://x.com/vhaniiaa_/status/1859848282035610057,2759034869,vhaniiaa_,Direktur Eksekutif Poltracking Indonesia Hanta Yuda AR memprediksi paslon Khofifah-Emil akan memenangkan Pilgub Jatim 2024 dengan perolehan kisaran 66-70 persen dikutip dari YouTube Poltracking.       https://t.co/ThvJpaVQ7P,direktur eksekutif poltracking indonesia hanta yuda ar memprediksi paslon khofifah-emil akan memenangkan pilgub jatim 2024 dengan perolehan kisaran 66-70 persen dikutip dari youtube poltracking.       https://t.co/thvjpavq7p,direktur eksekutif poltracking indonesia hanta yuda ar memprediksi paslon khofifahemil akan memenangkan pilgub jatim  dengan perolehan kisaran  persen dikutip dari youtube poltracking       ,"['direktur', 'eksekutif', 'poltracking', 'indonesia', 'hanta', 'yuda', 'ar', 'memprediksi', 'paslon', 'khofifahemil', 'akan', 'memenangkan', 'pilgub', 'jatim', 'dengan', 'perolehan', 'kisaran', 'persen', 'dikutip', 'dari', 'youtube', 'poltracking']","['direktur', 'eksekutif', 'poltracking', 'indonesia', 'hanta', 'yuda', 'ar', 'memprediksi', 'paslon', 'khofifahemil', 'akan', 'memenangkan', 'pilgub', 'jatim', 'dengan', 'perolehan', 'kisaran', 'persen', 'dikutip', 'dari', 'youtube', 'poltracking']","['direktur', 'eksekutif', 'poltracking', 'indonesia', 'hanta', 'yuda', 'ar', 'memprediksi', 'paslon', 'khofifahemil', 'memenangkan', 'pilgub', 'jatim', 'perolehan', 'kisaran', 'persen', 'dikutip', 'youtube', 'poltracking']","['direktur', 'eksekutif', 'poltracking', 'indonesia', 'hanta', 'yuda', 'ar', 'prediksi', 'paslon', 'khofifahemil', 'menang', 'pilgub', 'jatim', 'oleh', 'kisar', 'persen', 'kutip', 'youtube', 'poltracking']"
1859848168386797705,Fri Nov 22 06:35:32 +0000 2024,0,Pasangan Khofifah Indar Parawansa - Emil Dardak berpeluang memenangkan Pilgub)Jawa Timur. Padahal Khofifah melawan eks Menteri Sosial Risma dan eks anggota DPR RI Luluk #JatimMaju #Khofifah #JawaTimurMajuBerprestasi #EmilDardak #khofifahemil02 #PilgubJatim #DebatPilgubJatim https://t.co/gfL5S9IjnH,1859848168386797705,https://pbs.twimg.com/media/Gc-B5JAaAAEM8Nt.jpg,,in,Tegal,0,0,0,https://x.com/Sasantonugroho/status/1859848168386797705,1891994340,Sasantonugroho,Pasangan Khofifah Indar Parawansa - Emil Dardak berpeluang memenangkan Pilgub)Jawa Timur. Padahal Khofifah melawan eks Menteri Sosial Risma dan eks anggota DPR RI Luluk        https://t.co/gfL5S9IjnH,pasangan khofifah indar parawansa - emil dardak berpeluang memenangkan pilgub)jawa timur. padahal khofifah melawan eks menteri sosial risma dan eks anggota dpr ri luluk        https://t.co/gfl5s9ijnh,pasangan khofifah indar parawansa  emil dardak berpeluang memenangkan pilgubjawa timur padahal khofifah melawan eks menteri sosial risma dan eks anggota dpr ri luluk        ,"['pasangan', 'khofifah', 'indar', 'parawansa', 'emil', 'dardak', 'berpeluang', 'memenangkan', 'pilgubjawa', 'timur', 'padahal', 'khofifah', 'melawan', 'eks', 'menteri', 'sosial', 'risma', 'dan', 'eks', 'anggota', 'dpr', 'ri', 'luluk']","['pasangan', 'khofifah', 'indar', 'parawansa', 'emil', 'dardak', 'berpeluang', 'memenangkan', 'pilgubjawa', 'timur', 'padahal', 'khofifah', 'melawan', 'eks', 'menteri', 'sosial', 'risma', 'dan', 'eks', 'anggota', 'dpr', 'ri', 'luluk']","['pasangan', 'khofifah', 'indar', 'parawansa', 'emil', 'dardak', 'berpeluang', 'memenangkan', 'pilgubjawa', 'timur', 'khofifah', 'melawan', 'eks', 'menteri', 'sosial', 'risma', 'eks', 'anggota', 'dpr', 'ri', 'luluk']","['pasang', 'khofifah', 'indar', 'parawansa', 'emil', 'dardak', 'peluang', 'menang', 'pilgubjawa', 'timur', 'khofifah', 'lawan', 'eks', 'menteri', 'sosial', 'risma', 'eks', 'anggota', 'dpr', 'ri', 'luluk']"
1859847931328884980,Fri Nov 22 06:34:35 +0000 2024,0,Direktur Eksekutif Poltracking Indonesia Hanta Yuda AR memprediksi paslon Khofifah-Emil akan memenangkan Pilgub Jatim 2024 dengan perolehan kisaran 66-70 persen dikutip dari YouTube Poltracking. #JatimMaju #Khofifah #JawaTimurMajuBerprestasi #khofifahemil02 #PilgubJatim https://t.co/3N3Cn0K7ba,1859847931328884980,https://pbs.twimg.com/media/Gc-B1lTaAAUlc6a.jpg,,in,"Bekasi Timur, Indonesia",0,0,0,https://x.com/CharitaMed6498/status/1859847931328884980,1728522479813955584,CharitaMed6498,Direktur Eksekutif Poltracking Indonesia Hanta Yuda AR memprediksi paslon Khofifah-Emil akan memenangkan Pilgub Jatim 2024 dengan perolehan kisaran 66-70 persen dikutip dari YouTube Poltracking.      https://t.co/3N3Cn0K7ba,direktur eksekutif poltracking indonesia hanta yuda ar memprediksi paslon khofifah-emil akan memenangkan pilgub jatim 2024 dengan perolehan kisaran 66-70 persen dikutip dari youtube poltracking.      https://t.co/3n3cn0k7ba,direktur eksekutif poltracking indonesia hanta yuda ar memprediksi paslon khofifahemil akan memenangkan pilgub jatim  dengan perolehan kisaran  persen dikutip dari youtube poltracking      ,"['direktur', 'eksekutif', 'poltracking', 'indonesia', 'hanta', 'yuda', 'ar', 'memprediksi', 'paslon', 'khofifahemil', 'akan', 'memenangkan', 'pilgub', 'jatim', 'dengan', 'perolehan', 'kisaran', 'persen', 'dikutip', 'dari', 'youtube', 'poltracking']","['direktur', 'eksekutif', 'poltracking', 'indonesia', 'hanta', 'yuda', 'ar', 'memprediksi', 'paslon', 'khofifahemil', 'akan', 'memenangkan', 'pilgub', 'jatim', 'dengan', 'perolehan', 'kisaran', 'persen', 'dikutip', 'dari', 'youtube', 'poltracking']","['direktur', 'eksekutif', 'poltracking', 'indonesia', 'hanta', 'yuda', 'ar', 'memprediksi', 'paslon', 'khofifahemil', 'memenangkan', 'pilgub', 'jatim', 'perolehan', 'kisaran', 'persen', 'dikutip', 'youtube', 'poltracking']","['direktur', 'eksekutif', 'poltracking', 'indonesia', 'hanta', 'yuda', 'ar', 'prediksi', 'paslon', 'khofifahemil', 'menang', 'pilgub', 'jatim', 'oleh', 'kisar', 'persen', 'kutip', 'youtube', 'poltracking']"
1859847740433571893,Fri Nov 22 06:33:50 +0000 2024,0,Pasangan Khofifah - Emil berpeluang memenangkan Pilgub Jawa Timur. Padahal Beliau melawan eks Menteri Sosial Risma an eks anggota DPR RI Luluk . #JatimMaju #Khofifah #JawaTimurMajuBerprestasi #EmilDardak #khofifahemil02 #PilgubJatim #DebatPilgubJatim https://t.co/ZfW6ZQKQjE,1859847740433571893,https://pbs.twimg.com/media/Gc-BqglaAAIy17Z.jpg,,in,indonesia ,0,0,0,https://x.com/mznvkkojgytkv/status/1859847740433571893,788657900335923200,mznvkkojgytkv,Pasangan Khofifah - Emil berpeluang memenangkan Pilgub Jawa Timur. Padahal Beliau melawan eks Menteri Sosial Risma an eks anggota DPR RI Luluk .        https://t.co/ZfW6ZQKQjE,pasangan khofifah - emil berpeluang memenangkan pilgub jawa timur. padahal beliau melawan eks menteri sosial risma an eks anggota dpr ri luluk .        https://t.co/zfw6zqkqje,pasangan khofifah  emil berpeluang memenangkan pilgub jawa timur padahal beliau melawan eks menteri sosial risma an eks anggota dpr ri luluk         ,"['pasangan', 'khofifah', 'emil', 'berpeluang', 'memenangkan', 'pilgub', 'jawa', 'timur', 'padahal', 'beliau', 'melawan', 'eks', 'menteri', 'sosial', 'risma', 'an', 'eks', 'anggota', 'dpr', 'ri', 'luluk']","['pasangan', 'khofifah', 'emil', 'berpeluang', 'memenangkan', 'pilgub', 'jawa', 'timur', 'padahal', 'beliau', 'melawan', 'eks', 'menteri', 'sosial', 'risma', 'an', 'eks', 'anggota', 'dpr', 'ri', 'luluk']","['pasangan', 'khofifah', 'emil', 'berpeluang', 'memenangkan', 'pilgub', 'jawa', 'timur', 'beliau', 'melawan', 'eks', 'menteri', 'sosial', 'risma', 'an', 'eks', 'anggota', 'dpr', 'ri', 'luluk']","['pasang', 'khofifah', 'emil', 'peluang', 'menang', 'pilgub', 'jawa', 'timur', 'beliau', 'lawan', 'eks', 'menteri', 'sosial', 'risma', 'an', 'eks', 'anggota', 'dpr', 'ri', 'luluk']"
1859843643886141682,Fri Nov 22 06:17:33 +0000 2024,0,Pasangan Khofifah Indar Parawansa - Emil Dardak berpeluang memenangkan Pemilihan Gubernur Jawa Timur. Padahal Khofifah melawan eks Menteri Sosial Tri Rismaharini dan eks anggota DPR RI Luluk Nur Hamidah. #JatimMaju #Khofifah #EmilDardak #khofifahemil02 #PilgubJatim https://t.co/ap014Laawv,1859843643886141682,https://pbs.twimg.com/media/Gc998A2bQAA8yql.jpg,,in,indonesia,0,0,0,https://x.com/dewiwatiines/status/1859843643886141682,765798371357523970,dewiwatiines,Pasangan Khofifah Indar Parawansa - Emil Dardak berpeluang memenangkan Pemilihan Gubernur Jawa Timur. Padahal Khofifah melawan eks Menteri Sosial Tri Rismaharini dan eks anggota DPR RI Luluk Nur Hamidah.      https://t.co/ap014Laawv,pasangan khofifah indar parawansa - emil dardak berpeluang memenangkan pemilihan gubernur jawa timur. padahal khofifah melawan eks menteri sosial tri rismaharini dan eks anggota dpr ri luluk nur hamidah.      https://t.co/ap014laawv,pasangan khofifah indar parawansa  emil dardak berpeluang memenangkan pemilihan gubernur jawa timur padahal khofifah melawan eks menteri sosial tri rismaharini dan eks anggota dpr ri luluk nur hamidah      ,"['pasangan', 'khofifah', 'indar', 'parawansa', 'emil', 'dardak', 'berpeluang', 'memenangkan', 'pemilihan', 'gubernur', 'jawa', 'timur', 'padahal', 'khofifah', 'melawan', 'eks', 'menteri', 'sosial', 'tri', 'rismaharini', 'dan', 'eks', 'anggota', 'dpr', 'ri', 'luluk', 'nur', 'hamidah']","['pasangan', 'khofifah', 'indar', 'parawansa', 'emil', 'dardak', 'berpeluang', 'memenangkan', 'pemilihan', 'gubernur', 'jawa', 'timur', 'padahal', 'khofifah', 'melawan', 'eks', 'menteri', 'sosial', 'tri', 'rismaharini', 'dan', 'eks', 'anggota', 'dpr', 'ri', 'luluk', 'nur', 'hamidah']","['pasangan', 'khofifah', 'indar', 'parawansa', 'emil', 'dardak', 'berpeluang', 'memenangkan', 'pemilihan', 'gubernur', 'jawa', 'timur', 'khofifah', 'melawan', 'eks', 'menteri', 'sosial', 'tri', 'rismaharini', 'eks', 'anggota', 'dpr', 'ri', 'luluk', 'nur', 'hamidah']","['pasang', 'khofifah', 'indar', 'parawansa', 'emil', 'dardak', 'peluang', 'menang', 'pilih', 'gubernur', 'jawa', 'timur', 'khofifah', 'lawan', 'eks', 'menteri', 'sosial', 'tri', 'rismaharini', 'eks', 'anggota', 'dpr', 'ri', 'luluk', 'nur', 'hamidah']"
